order_id,date,day_of_week,hour,location,product,category,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit
100093,2025-07-01,Tuesday,20,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100094,2025-07-01,Tuesday,20,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100095,2025-07-01,Tuesday,11,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100095,2025-07-01,Tuesday,11,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100095,2025-07-01,Tuesday,11,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100096,2025-07-01,Tuesday,12,Campus Strip,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18
100096,2025-07-01,Tuesday,12,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100096,2025-07-01,Tuesday,12,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100097,2025-07-01,Tuesday,11,Campus Strip,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58
100097,2025-07-01,Tuesday,11,Campus Strip,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28
100097,2025-07-01,Tuesday,11,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100098,2025-07-01,Tuesday,18,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100098,2025-07-01,Tuesday,18,Campus Strip,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.0,16.98,0.0,16.98,4.6,12.38
100098,2025-07-01,Tuesday,18,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100099,2025-07-01,Tuesday,19,Campus Strip,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58
100099,2025-07-01,Tuesday,19,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100099,2025-07-01,Tuesday,19,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100100,2025-07-01,Tuesday,20,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8914999999999997
100100,2025-07-01,Tuesday,20,Campus Strip,Onion Rings,Sides,2,5.49,1.4,0.15,10.98,1.647,9.333,2.8,6.533
100100,2025-07-01,Tuesday,20,Campus Strip,Classic Burger,Entree,2,11.49,4.8,0.15,22.98,3.447,19.533,9.6,9.933000000000002
100100,2025-07-01,Tuesday,20,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.15,9.99,1.4985,8.4915,3.4,5.0915
100101,2025-07-01,Tuesday,13,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100101,2025-07-01,Tuesday,13,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100102,2025-07-01,Tuesday,15,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100102,2025-07-01,Tuesday,15,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100103,2025-07-01,Tuesday,20,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100104,2025-07-01,Tuesday,18,Campus Strip,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58
100104,2025-07-01,Tuesday,18,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100105,2025-07-01,Tuesday,18,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100106,2025-07-01,Tuesday,22,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.15,11.99,1.7985,10.1915,4.2,5.991499999999999
100106,2025-07-01,Tuesday,22,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665
100107,2025-07-01,Tuesday,14,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100108,2025-07-01,Tuesday,12,Campus Strip,Classic Burger,Entree,2,11.49,4.8,0.15,22.98,3.447,19.533,9.6,9.933000000000002
100109,2025-07-01,Tuesday,21,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100109,2025-07-01,Tuesday,21,Campus Strip,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38
100110,2025-07-01,Tuesday,16,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100110,2025-07-01,Tuesday,16,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100110,2025-07-01,Tuesday,16,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100110,2025-07-01,Tuesday,16,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100111,2025-07-01,Tuesday,19,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100111,2025-07-01,Tuesday,19,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100112,2025-07-01,Tuesday,11,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100113,2025-07-01,Tuesday,16,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915
100114,2025-07-01,Tuesday,12,Campus Strip,Loaded Nachos,Appetizer,2,10.49,3.6,0.0,20.98,0.0,20.98,7.2,13.780000000000001
100114,2025-07-01,Tuesday,12,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100114,2025-07-01,Tuesday,12,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100115,2025-07-01,Tuesday,21,Campus Strip,Brownie Sundae,Dessert,2,5.99,1.6,0.0,11.98,0.0,11.98,3.2,8.780000000000001
100115,2025-07-01,Tuesday,21,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100115,2025-07-01,Tuesday,21,Campus Strip,Loaded Nachos,Appetizer,2,10.49,3.6,0.0,20.98,0.0,20.98,7.2,13.780000000000001
100116,2025-07-01,Tuesday,16,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100117,2025-07-01,Tuesday,14,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001
100117,2025-07-01,Tuesday,14,Campus Strip,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.15,16.98,2.547,14.433,4.6,9.833
100117,2025-07-01,Tuesday,14,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915
100117,2025-07-01,Tuesday,14,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915
100118,2025-07-01,Tuesday,21,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100118,2025-07-01,Tuesday,21,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100119,2025-07-01,Tuesday,15,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.15,12.99,1.9485,11.041500000000001,5.1,5.941500000000001
100119,2025-07-01,Tuesday,15,Campus Strip,Boneless Wings (10pc),Wings,2,11.99,4.2,0.15,23.98,3.597,20.383,8.4,11.982999999999999
100119,2025-07-01,Tuesday,15,Campus Strip,Fountain Soda,Beverage,2,2.99,0.35,0.15,5.98,0.897,5.083,0.7,4.383
100119,2025-07-01,Tuesday,15,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.15,10.99,1.6485,9.3415,4.1,5.2415
100120,2025-07-01,Tuesday,21,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100120,2025-07-01,Tuesday,21,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100121,2025-07-01,Tuesday,17,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100121,2025-07-01,Tuesday,17,Campus Strip,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28
100122,2025-07-01,Tuesday,22,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100122,2025-07-01,Tuesday,22,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100122,2025-07-01,Tuesday,22,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100122,2025-07-01,Tuesday,22,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100123,2025-07-01,Tuesday,20,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100124,2025-07-01,Tuesday,11,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100124,2025-07-01,Tuesday,11,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100124,2025-07-01,Tuesday,11,Campus Strip,Loaded Nachos,Appetizer,2,10.49,3.6,0.0,20.98,0.0,20.98,7.2,13.780000000000001
100124,2025-07-01,Tuesday,11,Campus Strip,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18
100125,2025-07-01,Tuesday,11,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001
100126,2025-07-01,Tuesday,19,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100126,2025-07-01,Tuesday,19,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100126,2025-07-01,Tuesday,19,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100127,2025-07-01,Tuesday,11,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100127,2025-07-01,Tuesday,11,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100127,2025-07-01,Tuesday,11,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100127,2025-07-01,Tuesday,11,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100128,2025-07-01,Tuesday,20,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100129,2025-07-01,Tuesday,12,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100129,2025-07-01,Tuesday,12,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100129,2025-07-01,Tuesday,12,Campus Strip,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58
100129,2025-07-01,Tuesday,12,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100130,2025-07-01,Tuesday,12,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100131,2025-07-01,Tuesday,21,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100132,2025-07-01,Tuesday,21,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.15,12.99,1.9485,11.041500000000001,5.1,5.941500000000001
100132,2025-07-01,Tuesday,21,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.15,10.49,1.5735,8.916500000000001,3.6,5.316500000000001
100133,2025-07-01,Tuesday,20,Westside Mall,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38
100133,2025-07-01,Tuesday,20,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100133,2025-07-01,Tuesday,20,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100134,2025-07-01,Tuesday,21,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100134,2025-07-01,Tuesday,21,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100134,2025-07-01,Tuesday,21,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100135,2025-07-01,Tuesday,20,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100135,2025-07-01,Tuesday,20,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100136,2025-07-01,Tuesday,21,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100137,2025-07-01,Tuesday,14,Westside Mall,Loaded Fries,Sides,2,6.49,1.7,0.0,12.98,0.0,12.98,3.4,9.58
100137,2025-07-01,Tuesday,14,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100138,2025-07-01,Tuesday,17,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100138,2025-07-01,Tuesday,17,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100139,2025-07-01,Tuesday,11,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100139,2025-07-01,Tuesday,11,Westside Mall,Grilled Chicken Salad,Entree,2,10.99,4.1,0.0,21.98,0.0,21.98,8.2,13.780000000000001
100139,2025-07-01,Tuesday,11,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100140,2025-07-01,Tuesday,16,Westside Mall,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58
100141,2025-07-01,Tuesday,22,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100141,2025-07-01,Tuesday,22,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100142,2025-07-01,Tuesday,19,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100143,2025-07-01,Tuesday,20,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100144,2025-07-01,Tuesday,17,Westside Mall,Classic Wings (10pc),Wings,2,12.99,5.1,0.0,25.98,0.0,25.98,10.2,15.780000000000001
100145,2025-07-01,Tuesday,12,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100145,2025-07-01,Tuesday,12,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100146,2025-07-01,Tuesday,19,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100147,2025-07-01,Tuesday,11,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8914999999999997
100148,2025-07-01,Tuesday,18,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100148,2025-07-01,Tuesday,18,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100149,2025-07-01,Tuesday,18,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665
100149,2025-07-01,Tuesday,18,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.15,11.99,1.7985,10.1915,4.2,5.991499999999999
100150,2025-07-01,Tuesday,18,Westside Mall,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58
100151,2025-07-01,Tuesday,13,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100152,2025-07-01,Tuesday,20,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100152,2025-07-01,Tuesday,20,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100152,2025-07-01,Tuesday,20,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100153,2025-07-01,Tuesday,20,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100153,2025-07-01,Tuesday,20,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100154,2025-07-01,Tuesday,20,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100155,2025-07-01,Tuesday,18,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100155,2025-07-01,Tuesday,18,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100155,2025-07-01,Tuesday,18,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100156,2025-07-01,Tuesday,17,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100156,2025-07-01,Tuesday,17,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100157,2025-07-01,Tuesday,21,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100158,2025-07-01,Tuesday,17,Westside Mall,Grilled Chicken Salad,Entree,2,10.99,4.1,0.15,21.98,3.297,18.683,8.2,10.483
100159,2025-07-01,Tuesday,17,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100159,2025-07-01,Tuesday,17,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100160,2025-07-01,Tuesday,19,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100161,2025-07-01,Tuesday,18,Westside Mall,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100161,2025-07-01,Tuesday,18,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100161,2025-07-01,Tuesday,18,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100162,2025-07-01,Tuesday,21,Westside Mall,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100162,2025-07-01,Tuesday,21,Westside Mall,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58
100163,2025-07-01,Tuesday,16,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100163,2025-07-01,Tuesday,16,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100164,2025-07-01,Tuesday,17,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100165,2025-07-01,Tuesday,18,Westside Mall,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58
100166,2025-07-01,Tuesday,19,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100167,2025-07-01,Tuesday,18,Westside Mall,Loaded Fries,Sides,1,6.49,1.7,0.15,6.49,0.9735,5.516500000000001,1.7,3.8165000000000004
100167,2025-07-01,Tuesday,18,Westside Mall,Fountain Soda,Beverage,2,2.99,0.35,0.15,5.98,0.897,5.083,0.7,4.383
100167,2025-07-01,Tuesday,18,Westside Mall,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.15,16.98,2.547,14.433,4.6,9.833
100167,2025-07-01,Tuesday,18,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.15,5.49,0.8235,4.6665,1.4,3.2665
100168,2025-07-01,Tuesday,18,Westside Mall,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100169,2025-07-01,Tuesday,13,Westside Mall,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100169,2025-07-01,Tuesday,13,Westside Mall,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59
100169,2025-07-01,Tuesday,13,Westside Mall,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100169,2025-07-01,Tuesday,13,Westside Mall,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100170,2025-07-01,Tuesday,19,Westside Mall,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69
100171,2025-07-01,Tuesday,11,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.15,8.49,1.2735,7.2165,2.3,4.9165
100172,2025-07-01,Tuesday,20,Westside Mall,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19
100173,2025-07-01,Tuesday,20,Westside Mall,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001
100173,2025-07-01,Tuesday,20,Westside Mall,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100174,2025-07-01,Tuesday,11,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100174,2025-07-01,Tuesday,11,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100174,2025-07-01,Tuesday,11,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100174,2025-07-01,Tuesday,11,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100175,2025-07-01,Tuesday,18,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100175,2025-07-01,Tuesday,18,Airport Rd,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79
100176,2025-07-01,Tuesday,13,Airport Rd,Brownie Sundae,Dessert,2,5.99,1.6,0.0,11.98,0.0,11.98,3.2,8.780000000000001
100176,2025-07-01,Tuesday,13,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100176,2025-07-01,Tuesday,13,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100176,2025-07-01,Tuesday,13,Airport Rd,Grilled Chicken Salad,Entree,2,10.99,4.1,0.0,21.98,0.0,21.98,8.2,13.780000000000001
100177,2025-07-01,Tuesday,15,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915
100178,2025-07-01,Tuesday,20,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100178,2025-07-01,Tuesday,20,Airport Rd,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001
100179,2025-07-01,Tuesday,14,Airport Rd,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001
100180,2025-07-01,Tuesday,19,Airport Rd,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001
100180,2025-07-01,Tuesday,19,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100180,2025-07-01,Tuesday,19,Airport Rd,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.0,16.98,0.0,16.98,4.6,12.38
100181,2025-07-01,Tuesday,21,Airport Rd,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79
100181,2025-07-01,Tuesday,21,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100182,2025-07-01,Tuesday,12,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
100182,2025-07-01,Tuesday,12,Airport Rd,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64
100183,2025-07-01,Tuesday,19,Airport Rd,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09
100184,2025-07-01,Tuesday,19,Airport Rd,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79
